id,carat,cut,color,clarity,depth,table,x,y,z,price
144796,0.61,Very Good,E,VS1,63.1,56.0,5.45,5.32,3.4,2098
175233,0.44,Ideal,E,VS1,62.0,55.0,4.87,4.9,3.02,1250
40491,0.3,Ideal,D,VVS2,62.1,56.0,4.3,4.32,2.67,741
54573,0.43,Ideal,F,VVS1,61.6,56.0,4.87,4.85,2.99,1319
41880,0.32,Ideal,I,VS1,62.9,57.0,4.38,4.33,2.74,648
12679,0.7,Very Good,E,VS1,62.4,58.0,5.68,5.64,3.54,3199
134699,2.03,Ideal,I,SI2,61.4,57.0,8.16,8.12,5.0,14157
178465,0.7,Ideal,G,VS1,61.1,57.0,5.7,5.77,3.5,2724
130182,0.51,Ideal,E,VS2,61.8,56.0,5.11,5.17,3.18,1691
62973,0.33,Ideal,D,VVS2,61.3,56.0,4.44,4.46,2.73,853
17387,1.05,Ideal,F,SI2,62.2,56.0,6.55,6.51,4.06,5798
81,2.02,Premium,G,SI2,61.3,59.0,8.17,8.08,4.99,16104
92548,0.56,Ideal,D,VS2,61.5,57.0,5.34,5.3,3.28,1963
29762,0.5,Very Good,G,VS1,61.0,58.0,5.13,5.11,3.13,1311
120767,0.56,Ideal,E,VS1,62.0,56.0,5.3,5.34,3.3,2157
182627,0.3,Ideal,F,VS2,62.0,57.0,4.29,4.33,2.67,605
106230,0.53,Ideal,G,VVS2,60.3,56.0,5.24,5.28,3.19,1949
127742,1.03,Ideal,F,SI2,61.0,57.0,6.53,6.56,3.99,4675
21272,1.59,Ideal,F,VS1,62.6,58.0,7.37,7.41,4.62,16683
92852,1.2,Premium,I,VS1,60.1,59.0,6.89,6.92,4.15,5181
92883,0.3,Ideal,D,SI2,62.6,57.0,4.26,4.29,2.67,507
48002,1.27,Premium,D,SI2,60.5,58.0,6.97,7.04,4.21,6031
88701,0.31,Ideal,H,VS1,61.7,54.0,4.35,4.37,2.69,544
135548,0.58,Ideal,G,VS1,60.9,56.0,5.4,5.35,3.28,1872
28474,1.54,Ideal,I,VVS1,62.5,56.0,7.36,7.34,4.59,11189
37642,0.51,Very Good,E,SI1,63.2,57.0,5.1,5.07,3.21,1441
185269,1.0,Good,F,SI1,63.7,61.0,6.33,6.28,4.01,4851
157204,0.71,Ideal,H,SI2,61.2,56.0,5.75,5.79,3.53,2115
9964,1.2,Premium,D,SI1,61.1,58.0,6.83,6.77,4.16,5688
62655,0.7,Premium,F,VS2,59.3,59.0,5.83,5.75,3.42,2658
97745,0.72,Very Good,H,VS1,61.3,56.0,5.77,5.8,3.54,2936
88574,0.25,Ideal,F,SI1,61.6,56.0,4.09,4.12,2.53,432
80778,0.27,Ideal,F,VVS2,62.3,53.0,4.16,4.19,2.61,590
192719,0.7,Premium,F,VVS2,59.1,61.0,5.77,5.82,3.42,3446
14353,0.56,Ideal,F,VS2,62.2,56.0,5.28,5.33,3.3,1721
38188,0.31,Ideal,G,IF,61.9,55.0,4.38,4.4,2.71,952
177358,0.55,Ideal,F,VS2,61.0,56.0,5.26,5.29,3.22,1599
154073,0.34,Premium,G,VS2,61.1,58.0,4.52,4.55,2.77,596
124325,1.04,Premium,G,VS2,62.6,58.0,6.45,6.48,4.04,6387
69366,0.3,Ideal,D,VS1,60.1,57.0,4.39,4.42,2.65,814
98845,0.29,Very Good,E,VS2,62.1,56.0,4.26,4.31,2.66,470
160057,0.72,Premium,H,SI1,61.4,59.0,5.82,5.76,3.56,2383
176680,0.41,Premium,F,VS2,60.7,57.0,4.78,4.8,2.91,1107
82322,1.26,Ideal,F,SI2,61.6,56.0,6.99,6.92,4.29,6848
114220,0.33,Premium,D,VS2,62.1,54.0,4.45,4.37,2.74,1002
149598,0.37,Ideal,G,VS1,61.0,55.0,4.67,4.64,2.85,827
35354,0.75,Premium,F,SI2,58.1,61.0,5.99,5.96,3.48,2545
25632,0.74,Ideal,F,VS2,61.2,57.0,5.85,5.82,3.57,2845
156894,0.51,Premium,E,SI1,62.0,59.0,5.07,5.12,3.16,1381
84465,1.06,Ideal,G,VS1,62.2,55.0,6.52,6.55,4.06,6777
139960,1.01,Very Good,J,VS2,60.1,62.0,6.5,6.47,3.9,4312
190626,0.4,Ideal,E,VVS2,60.9,55.0,4.76,4.79,2.91,1017
152194,0.38,Very Good,E,SI1,63.1,56.0,4.59,4.61,2.9,689
117476,1.52,Ideal,H,SI1,62.5,55.0,7.31,7.36,4.58,10443
43445,0.33,Ideal,D,VVS1,61.3,57.0,4.47,4.52,2.75,1097
29340,1.01,Good,F,VS2,64.1,58.0,6.31,6.35,4.05,6271
24106,0.36,Ideal,H,VVS1,61.2,57.0,4.58,4.6,2.81,1064
107702,0.38,Premium,D,VS1,62.2,58.0,4.63,4.66,2.89,1093
192027,0.28,Ideal,E,VS1,62.0,56.0,4.19,4.23,2.61,452
127424,0.5,Ideal,E,SI1,62.0,55.0,5.11,5.08,3.16,1155
115395,0.31,Very Good,E,VS2,63.1,54.0,4.34,4.37,2.75,844
8816,1.0,Premium,E,SI1,62.3,59.0,6.37,6.32,3.95,4664
30952,2.0,Very Good,H,VS2,61.5,59.0,8.08,8.21,5.01,17887
85866,0.56,Ideal,I,IF,62.1,56.0,5.26,5.28,3.27,1945
96382,1.52,Ideal,J,VS2,61.7,56.0,7.42,7.34,4.56,9050
11028,0.51,Ideal,D,VS2,61.7,57.0,5.09,5.13,3.15,1696
120311,0.54,Ideal,G,VS1,61.5,57.0,5.31,5.26,3.25,2274
151144,0.3,Ideal,F,VS1,61.4,56.0,4.36,4.33,2.67,770
180126,0.36,Ideal,D,SI2,62.2,56.0,4.53,4.55,2.83,689
58656,0.54,Ideal,F,SI1,60.4,57.0,5.28,5.3,3.19,1394
30131,0.4,Ideal,I,SI2,61.7,54.0,4.76,4.78,2.94,834
33203,2.29,Premium,H,SI2,62.0,58.0,8.46,8.41,5.25,15323
173675,0.46,Ideal,H,IF,61.7,56.0,4.94,4.97,3.05,1227
175891,0.24,Very Good,F,VVS1,62.3,57.0,3.96,4.01,2.48,438
25745,1.0,Premium,F,SI2,62.2,60.0,6.36,6.3,3.95,4459
79759,1.01,Premium,D,SI2,61.7,61.0,6.46,6.39,3.96,4540
167461,0.72,Premium,G,SI1,62.3,59.0,5.72,5.65,3.55,2415
162116,0.3,Ideal,F,VVS2,61.4,58.0,4.27,4.32,2.63,696
83070,0.51,Ideal,G,VVS1,62.6,57.0,5.08,5.11,3.19,2005
61354,0.4,Ideal,F,VS1,62.3,54.0,4.77,4.75,2.97,1078
21464,0.71,Ideal,F,VS2,61.7,55.0,5.77,5.74,3.55,2853
65863,0.56,Ideal,E,VS2,61.8,56.0,5.33,5.27,3.28,1813
67773,0.5,Ideal,F,SI1,62.6,57.0,5.05,5.09,3.17,1342
84384,0.23,Ideal,E,VS2,62.1,55.0,3.95,3.99,2.48,484
149600,0.33,Premium,D,SI1,63.0,58.0,4.39,4.37,2.75,666
37271,1.23,Ideal,J,VS1,60.9,55.1,6.99,6.94,4.23,4921
193340,0.4,Premium,E,SI1,61.7,59.0,4.74,4.75,2.93,882
192592,0.3,Premium,H,VS2,60.9,59.0,4.3,4.32,2.63,575
63932,0.53,Very Good,F,VS2,60.2,59.0,5.21,5.26,3.16,1546
81371,1.0,Premium,F,SI1,61.5,59.0,6.45,6.41,3.94,5021
179121,1.51,Premium,G,SI1,62.5,59.0,7.27,7.33,4.56,11480
49535,0.9,Good,E,SI1,65.2,56.0,5.96,6.01,3.92,3273
138470,1.5,Very Good,D,VS2,63.3,57.0,7.17,7.22,4.56,17153
158984,0.32,Ideal,I,IF,60.9,56.0,4.4,4.44,2.7,891
191326,1.03,Ideal,H,VS2,60.9,57.0,6.54,6.57,3.99,5562
36817,0.38,Ideal,E,SI1,59.6,56.0,4.87,4.85,2.89,1069
156445,0.7,Ideal,G,VS2,61.7,55.0,5.72,5.76,3.54,3114
160792,1.09,Ideal,E,SI1,62.0,56.0,6.61,6.58,4.08,5555
8596,0.74,Very Good,E,VS1,63.3,57.0,5.68,5.77,3.62,3462
62131,1.51,Premium,D,SI2,62.5,58.0,7.3,7.32,4.57,12897
142083,2.08,Premium,H,SI1,62.0,58.0,8.23,8.07,5.06,17955
96815,1.51,Ideal,J,VS2,59.5,57.0,7.49,7.45,4.44,8467
81370,0.52,Ideal,F,VS1,62.3,58.0,5.14,5.17,3.21,1692
38039,1.01,Good,F,VS2,63.3,59.0,6.31,6.38,4.02,6610
116912,0.51,Premium,F,VVS2,62.3,55.0,5.14,5.1,3.2,2012
133877,1.22,Premium,F,VS2,61.3,58.0,6.93,6.86,4.23,7858
50456,0.53,Ideal,D,SI1,61.0,56.0,5.26,5.23,3.2,1767
119881,1.09,Ideal,J,SI1,62.0,57.0,6.59,6.64,4.1,4175
190665,0.27,Ideal,H,VS2,61.7,55.0,4.14,4.16,2.57,443
105818,1.01,Premium,E,VS2,62.7,60.0,6.39,6.33,3.99,6300
156308,0.31,Ideal,H,VVS2,63.0,57.0,4.29,4.31,2.71,625
174165,1.5,Ideal,F,VS2,62.3,54.0,7.28,7.37,4.56,13289
132337,0.52,Premium,H,VS2,61.9,59.0,5.12,5.14,3.17,1389
9192,1.0,Ideal,F,VS2,62.7,57.0,6.37,6.4,4.0,6492
16771,1.1,Ideal,G,VS1,62.8,56.0,6.57,6.6,4.13,7888
117170,0.34,Premium,E,SI1,60.8,61.0,4.51,4.48,2.74,766
178254,0.32,Ideal,F,VS2,62.3,55.0,4.43,4.41,2.75,828
27823,0.57,Ideal,G,SI1,62.0,54.0,5.28,5.33,3.29,1363
126123,1.2,Good,G,VS1,63.7,58.0,6.64,6.61,4.23,6896
58339,0.4,Ideal,F,SI1,60.9,55.0,4.78,4.75,2.9,945
31937,0.71,Very Good,G,VS1,58.9,61.0,5.81,5.85,3.43,2686
58772,0.41,Premium,F,VS2,62.9,58.0,4.74,4.71,2.97,1107
28070,0.51,Very Good,E,SI1,63.3,56.0,5.06,5.09,3.21,1340
36920,0.7,Very Good,E,SI1,63.1,58.0,5.63,5.67,3.57,2699
79719,0.53,Premium,H,SI1,60.9,60.0,5.19,5.16,3.16,1280
129492,1.02,Ideal,D,SI1,62.2,57.0,6.39,6.43,3.99,6048
33155,1.18,Ideal,G,VS1,61.7,56.0,6.81,6.77,4.18,8728
173440,0.78,Premium,G,VS2,61.6,59.0,5.92,5.88,3.63,2857
162580,0.32,Ideal,F,VS2,61.0,57.0,4.41,4.39,2.68,828
112610,0.91,Good,D,SI1,63.6,57.0,6.1,6.07,3.88,4229
26921,0.32,Ideal,I,VS2,61.2,56.0,4.42,4.44,2.71,449
39154,0.53,Ideal,E,SI2,61.6,56.0,5.2,5.23,3.21,1232
181748,1.2,Very Good,H,SI2,63.2,56.0,6.77,6.73,4.26,4688
87992,1.24,Very Good,F,VVS2,61.2,57.0,6.95,6.94,4.26,11769
111691,1.19,Premium,H,SI1,62.0,59.0,6.81,6.84,4.24,6098
148738,0.3,Very Good,E,SI1,63.0,57.0,4.24,4.27,2.69,526
169435,0.7,Ideal,F,VS2,61.8,57.0,5.67,5.7,3.51,2694
120215,0.4,Ideal,I,VS1,62.4,56.0,4.74,4.69,2.94,830
170128,0.9,Very Good,H,SI1,62.9,58.0,6.15,6.11,3.85,3838
68487,1.5,Premium,F,SI2,62.8,58.0,7.27,7.3,4.57,8035
183288,1.54,Premium,I,VVS2,62.2,59.0,7.41,7.34,4.58,10052
57887,0.83,Ideal,G,VS2,62.1,57.0,6.0,6.03,3.74,3445
121890,1.11,Ideal,D,VVS2,61.7,58.0,6.57,6.69,4.08,11068
136023,0.9,Good,G,SI1,63.2,59.0,6.08,6.13,3.85,3996
119533,0.73,Ideal,E,VS1,61.9,55.0,5.76,5.8,3.58,3471
69774,0.34,Ideal,I,VS2,61.9,56.0,4.51,4.48,2.78,557
150542,0.41,Ideal,H,IF,62.2,55.0,4.76,4.79,2.97,1151
118121,2.0,Fair,H,SI1,64.7,56.0,7.85,7.91,5.09,16037
101904,1.52,Premium,F,SI1,60.1,58.0,7.47,7.4,4.47,10742
96380,0.37,Very Good,F,SI1,60.1,60.0,4.65,4.68,2.79,696
4149,1.01,Premium,E,SI2,62.7,58.0,6.38,6.42,4.01,4951
38932,1.03,Premium,G,VVS2,61.9,59.0,6.43,6.49,4.0,8421
189024,1.5,Ideal,G,VS1,62.3,57.0,7.27,7.34,4.55,12499
37136,0.41,Very Good,D,SI1,63.1,56.0,4.71,4.75,2.98,855
36225,1.5,Very Good,J,VVS2,60.1,61.0,7.39,7.45,4.45,8270
174570,0.42,Ideal,H,SI1,62.7,56.0,4.76,4.78,2.99,832
162356,2.03,Ideal,G,SI2,61.7,57.0,8.18,8.12,5.02,17955
176418,1.59,Premium,H,SI2,60.9,60.0,7.55,7.49,4.58,7943
92531,1.0,Premium,G,SI1,62.9,59.0,6.43,6.29,4.0,4641
183178,1.01,Good,G,SI2,63.7,59.0,6.32,6.38,4.05,3450
116529,1.02,Very Good,D,IF,62.8,57.0,6.46,6.4,4.04,14295
9970,0.59,Ideal,E,SI1,62.0,57.0,5.36,5.39,3.33,1655
97597,1.1,Premium,G,VS2,59.8,59.0,6.7,6.75,4.0,6177
76787,0.32,Ideal,I,VS2,61.8,54.0,4.36,4.38,2.71,427
67576,1.51,Ideal,I,IF,62.9,54.0,7.28,7.24,4.58,10036
97057,1.1,Premium,H,SI1,62.8,59.0,6.55,6.52,4.09,5494
118860,0.38,Ideal,F,VVS1,60.4,60.0,4.71,4.73,2.86,1086
89487,1.2,Premium,F,SI2,62.3,58.0,6.78,6.74,4.21,5626
104936,1.18,Ideal,I,SI1,60.2,56.0,6.88,6.92,4.15,5796
102747,0.7,Ideal,I,SI1,61.4,55.0,5.68,5.74,3.51,2208
129213,0.31,Ideal,E,VVS2,60.9,57.0,4.39,4.41,2.68,1061
108053,0.7,Fair,E,SI1,65.2,59.0,5.59,5.51,3.6,2777
160304,1.0,Ideal,G,VVS1,61.5,55.0,6.4,6.46,3.96,9067
97859,0.78,Ideal,F,VS1,62.1,55.0,5.86,5.92,3.66,3507
65099,2.01,Very Good,J,SI2,62.4,58.0,8.03,8.07,5.01,13395
32461,0.5,Premium,F,VS1,61.8,58.0,5.11,5.07,3.14,1749
76,1.02,Ideal,D,VS2,62.2,56.0,6.47,6.43,4.01,9467
180665,0.31,Ideal,G,VVS1,61.9,57.0,4.38,4.34,2.7,1046
94604,0.71,Very Good,I,SI1,61.6,57.0,5.63,5.73,3.5,2021
116276,0.91,Ideal,I,VS2,61.7,57.0,6.23,6.15,3.81,3629
132193,0.72,Very Good,E,VS2,61.3,59.0,5.71,5.74,3.51,2697
34371,0.59,Ideal,D,VS1,62.1,55.0,5.39,5.42,3.35,2003
61799,1.51,Very Good,G,VS1,63.1,55.0,7.32,7.27,4.59,12554
187663,0.34,Ideal,G,VS2,62.4,55.0,4.45,4.48,2.79,596
161818,0.32,Ideal,H,VS2,60.9,57.0,4.39,4.42,2.69,648
62612,0.9,Premium,G,SI1,59.5,60.0,6.23,6.28,3.71,3063
164697,1.22,Premium,F,SI2,61.5,58.0,6.89,6.84,4.23,5189
14877,0.23,Ideal,F,VVS1,62.5,55.0,3.92,3.94,2.45,530
117274,0.3,Ideal,G,SI1,61.1,58.0,4.26,4.31,2.62,487
55317,0.71,Premium,H,VS2,60.3,57.0,5.83,5.8,3.5,2394
159543,2.01,Ideal,G,SI1,61.8,57.0,8.12,8.16,5.02,18607
155163,0.54,Premium,H,VS1,61.0,62.0,5.23,5.17,3.17,1637
85678,0.56,Ideal,E,VS2,60.9,56.0,5.32,5.35,3.25,1691
41122,0.71,Ideal,H,SI1,60.8,57.0,5.75,5.79,3.51,2301
91406,0.56,Ideal,E,VS1,61.4,55.0,5.33,5.37,3.29,2032
61306,0.82,Ideal,H,VS2,61.8,57.0,5.98,6.04,3.72,2512
59975,0.32,Ideal,D,SI1,61.4,56.0,4.39,4.43,2.71,567
121100,0.3,Ideal,G,IF,61.7,56.0,4.35,4.31,2.67,956
108679,2.03,Ideal,I,VS2,61.6,56.0,8.14,8.1,5.01,15091
18949,0.41,Premium,G,VS2,59.8,60.0,4.86,4.83,2.9,974
46363,0.9,Very Good,I,VS2,60.4,58.0,6.36,6.32,3.83,3520
174587,0.7,Fair,E,SI2,67.8,60.0,5.49,5.39,3.69,1107
118439,0.72,Ideal,G,SI1,61.9,57.0,5.72,5.76,3.55,2699
148123,0.43,Premium,D,SI1,62.2,61.0,4.82,4.77,2.98,994
112787,2.02,Very Good,J,SI1,62.9,60.0,7.99,8.04,5.03,12610
7835,0.9,Very Good,D,SI2,62.1,59.0,6.11,6.14,3.79,3480
18289,0.7,Very Good,G,VS2,62.3,59.0,5.66,5.7,3.54,2738
86479,1.01,Good,E,SI2,62.2,61.0,6.37,6.43,3.98,4586
95632,0.32,Ideal,D,VS2,61.5,56.0,4.4,4.44,2.72,803
123217,0.33,Premium,G,VS2,61.1,58.0,4.43,4.47,2.72,579
186408,0.76,Very Good,H,VS1,62.5,59.0,5.78,5.82,3.63,2771
134013,1.12,Premium,G,SI2,61.4,58.0,6.7,6.74,4.12,4830
59548,1.01,Very Good,G,VS2,58.4,61.0,6.58,6.54,3.85,5564
15177,1.22,Premium,H,VS2,61.8,58.0,6.85,6.82,4.22,6683
86629,0.6,Ideal,E,SI1,61.0,56.0,5.51,5.48,3.33,1890
175628,2.01,Premium,G,SI2,63.0,61.0,7.95,7.87,4.98,15568
11164,1.17,Premium,I,SI1,62.6,57.0,6.71,6.75,4.21,5292
126471,1.05,Fair,D,SI2,64.4,58.0,6.44,6.54,4.15,3730
111399,0.7,Premium,I,VS1,61.0,59.0,5.67,5.71,3.47,2129
102202,0.9,Ideal,H,VS2,61.8,57.0,6.14,6.16,3.81,4389
94775,0.4,Ideal,G,SI1,62.6,56.0,4.73,4.76,2.97,537
86443,1.01,Ideal,H,SI1,60.9,57.0,6.47,6.5,3.94,4920
165203,1.0,Premium,E,SI2,62.4,60.0,6.36,6.32,3.96,4299
155210,0.5,Ideal,G,VVS1,61.9,56.0,5.07,5.09,3.15,2071
55851,0.3,Very Good,G,IF,62.4,58.0,4.25,4.27,2.66,895
31705,1.0,Very Good,G,VS2,59.8,62.0,6.47,6.52,3.88,6177
8114,0.9,Premium,F,SI1,59.3,59.0,6.3,6.24,3.73,4158
120978,0.73,Ideal,G,VS2,61.5,56.0,5.78,5.82,3.57,3181
172202,0.3,Premium,F,VVS1,62.6,58.0,4.28,4.32,2.69,841
164242,0.53,Ideal,E,VS2,62.1,56.0,5.16,5.18,3.21,1668
91743,0.32,Ideal,F,VS2,61.4,55.0,4.42,4.44,2.72,828
193085,0.5,Ideal,G,VS2,62.0,56.0,5.01,5.05,3.13,1587
49411,0.75,Ideal,H,VS2,62.2,56.0,5.84,5.78,3.61,2803
181264,1.07,Ideal,F,SI1,62.2,54.0,6.54,6.59,4.1,5902
66113,0.41,Ideal,E,SI1,61.7,55.0,4.8,4.77,2.95,868
18854,0.33,Premium,F,VVS1,60.2,59.0,4.45,4.49,2.7,862
9379,0.31,Ideal,G,VVS1,62.9,56.0,4.34,4.31,2.72,1046
105359,0.59,Ideal,E,SI1,62.0,57.0,5.36,5.38,3.33,1551
153721,1.08,Premium,F,SI2,62.6,57.0,6.55,6.5,4.08,4397
73781,1.0,Very Good,E,VS1,63.3,58.0,6.32,6.28,3.99,7500
190316,0.53,Ideal,D,VS2,62.0,56.0,5.18,5.16,3.21,1956
171102,0.71,Ideal,H,VS2,62.7,56.0,5.68,5.73,3.58,2507
71091,0.4,Premium,E,VS2,62.7,58.0,4.69,4.73,2.95,912
174787,1.01,Good,F,VS2,59.2,62.0,6.44,6.52,3.83,6159
66895,1.5,Premium,F,SI2,59.7,58.0,7.41,7.38,4.42,8092
181770,1.26,Premium,G,VS2,61.7,58.0,6.9,6.87,4.25,8346
114992,0.31,Ideal,G,VS2,60.0,57.0,4.38,4.37,2.62,542
183018,0.31,Ideal,H,VS2,62.1,54.0,4.36,4.39,2.72,647
123049,1.07,Premium,H,SI1,62.1,60.0,6.54,6.51,4.05,4455
183787,0.71,Ideal,G,SI1,60.8,56.0,5.78,5.81,3.52,2448
66900,0.53,Ideal,E,SI1,59.8,56.0,5.28,5.24,3.14,1340
56579,0.4,Ideal,I,SI1,62.6,54.0,4.73,4.76,2.97,667
182991,0.34,Premium,E,VS2,60.2,59.0,4.53,4.48,2.71,787
77699,1.22,Very Good,H,VS1,63.1,56.0,6.81,6.76,4.27,7495
27752,2.05,Ideal,J,SI1,62.2,57.0,8.18,8.11,5.05,14581
6496,1.24,Ideal,E,SI2,61.8,57.0,6.9,6.94,4.27,6022
88179,0.54,Ideal,D,VS2,60.9,56.0,5.25,5.29,3.21,1986
43133,1.04,Ideal,G,VS2,62.1,57.0,6.5,6.52,4.04,6323
41414,0.71,Ideal,H,SI1,62.0,54.0,5.68,5.73,3.55,2120
13752,2.19,Premium,J,SI2,61.3,60.0,8.36,8.31,5.11,10851
68759,0.32,Premium,G,VVS2,62.4,58.0,4.38,4.41,2.74,846
26739,0.32,Premium,G,VS2,62.3,59.0,4.4,4.35,2.73,720
116372,0.9,Good,D,SI1,63.1,60.0,6.1,6.14,3.86,4198
154514,0.32,Ideal,D,VS2,62.3,56.0,4.38,4.36,2.72,972
170200,1.07,Ideal,G,SI2,61.2,59.0,6.62,6.59,4.04,4162
110849,0.26,Ideal,E,VVS2,61.8,57.0,4.06,4.08,2.52,504
172645,0.77,Premium,F,SI1,61.9,58.0,5.89,5.82,3.62,2559
6862,0.53,Ideal,D,SI1,61.0,55.0,5.24,5.26,3.2,1729
85591,1.0,Very Good,G,VVS2,63.3,58.0,6.37,6.39,4.02,7575
5678,1.24,Premium,F,VS1,62.1,56.0,6.93,6.88,4.29,10341
164905,1.04,Premium,E,SI2,62.7,58.0,6.44,6.36,4.02,5082
140643,0.3,Ideal,E,VS2,61.9,57.0,4.33,4.37,2.69,658
123586,0.47,Premium,F,VS2,61.6,60.0,5.05,5.03,3.09,1263
60644,0.3,Premium,D,SI1,62.3,61.0,4.24,4.22,2.63,709
155277,1.22,Premium,G,VVS2,60.9,55.4,6.9,6.94,4.21,9498
188129,0.72,Ideal,G,VS2,60.8,57.0,5.74,5.77,3.5,2441
25801,0.32,Ideal,F,VVS1,61.6,56.0,4.4,4.44,2.72,974
943,0.31,Ideal,F,VS2,62.2,55.0,4.35,4.33,2.7,802
4822,1.54,Premium,F,VS2,61.8,58.0,7.43,7.37,4.57,16294
97394,0.7,Ideal,I,VS1,62.4,55.0,5.68,5.72,3.56,2364
44405,0.7,Ideal,I,VS2,62.4,57.0,5.65,5.69,3.53,2163
134609,0.24,Very Good,E,VVS1,60.3,62.0,3.99,4.02,2.42,485
49889,1.55,Ideal,F,SI1,61.5,55.0,7.47,7.43,4.58,11226
151649,1.26,Ideal,H,VS2,62.6,57.0,6.88,6.92,4.32,8077
58525,1.0,Premium,G,VS2,62.2,59.0,6.4,6.34,3.96,6296
74215,0.7,Ideal,E,SI1,61.5,56.0,5.72,5.76,3.53,2586
47328,0.41,Ideal,F,VVS1,61.9,55.0,4.78,4.8,2.97,1295
8989,0.3,Good,G,VS1,63.5,55.0,4.25,4.28,2.71,605
193434,1.21,Ideal,G,VS2,61.3,56.0,6.85,6.87,4.19,8167
22470,1.03,Ideal,H,SI1,61.1,56.0,6.56,6.53,3.99,5455
96454,0.73,Premium,E,SI2,61.9,59.0,5.8,5.76,3.58,2188
119660,1.5,Very Good,F,SI1,62.9,57.0,7.2,7.26,4.55,10455
140063,0.33,Ideal,F,VVS1,61.9,54.0,4.46,4.5,2.77,880
103763,0.44,Ideal,F,VVS2,60.9,56.0,4.9,4.94,3.0,1142
59853,0.53,Ideal,G,VVS2,61.7,57.0,5.18,5.21,3.21,2001
11482,0.72,Ideal,G,SI1,61.8,55.0,5.72,5.79,3.55,2497
99645,1.54,Ideal,G,SI2,62.5,57.0,7.35,7.4,4.61,11077
181908,0.81,Ideal,E,SI1,61.0,55.0,6.0,6.03,3.67,3439
185711,0.4,Ideal,D,VS2,60.9,58.0,4.74,4.78,2.9,850
187787,0.91,Premium,E,SI1,62.2,59.0,6.15,6.19,3.84,3566
53901,0.34,Ideal,E,IF,60.6,56.0,4.52,4.54,2.75,929
68121,1.5,Ideal,H,SI2,61.5,57.0,7.37,7.32,4.52,8163
144627,0.76,Ideal,F,SI1,61.5,55.0,5.87,5.9,3.62,2515
160254,2.55,Premium,I,SI2,62.3,60.0,8.78,8.69,5.44,16545
4896,1.18,Ideal,F,VS2,61.1,57.0,6.87,6.81,4.18,8346
60946,0.41,Ideal,F,VS2,61.0,57.0,4.76,4.8,2.91,863
81790,0.33,Ideal,G,VS2,62.4,56.0,4.43,4.41,2.76,780
26512,0.3,Good,H,SI1,62.9,57.0,4.23,4.27,2.67,421
155972,0.31,Premium,F,VS2,61.7,58.0,4.35,4.32,2.68,802
182304,0.43,Premium,D,SI1,61.0,57.0,4.92,4.9,3.0,993
124382,0.4,Ideal,G,VS2,60.9,57.0,4.76,4.79,2.92,1117
26091,0.43,Ideal,G,VS1,61.1,56.0,4.84,4.86,2.97,1048
79417,1.0,Good,H,SI1,62.8,58.0,6.33,6.44,4.01,4649
156161,0.51,Very Good,F,VS1,62.9,56.0,5.06,5.09,3.21,1781
90639,0.5,Very Good,H,VS1,62.1,57.0,5.07,5.09,3.15,1429
48800,0.3,Ideal,I,VS1,62.2,58.0,4.26,4.29,2.66,431
113044,0.7,Good,D,SI2,63.8,55.0,5.63,5.6,3.58,2334
61216,0.39,Very Good,D,VS2,63.0,56.0,4.64,4.67,2.93,1071
153780,0.3,Ideal,F,VVS2,62.2,55.0,4.33,4.35,2.7,694
100314,1.2,Very Good,H,SI1,62.2,58.0,6.81,6.86,4.24,5445
169099,0.32,Ideal,G,VS1,61.5,56.0,4.41,4.41,2.71,828
166873,0.23,Ideal,F,VVS2,61.9,57.0,3.92,3.95,2.44,530
35451,0.9,Very Good,I,SI2,61.5,59.0,6.13,6.17,3.79,3216
147251,0.23,Very Good,F,VS1,61.8,59.0,3.92,3.94,2.42,399
50704,1.52,Ideal,F,VS2,59.2,59.0,7.53,7.47,4.45,13929
127997,0.77,Ideal,F,SI1,60.6,56.0,5.92,5.95,3.6,2973
52243,1.01,Very Good,F,VS2,61.0,60.0,6.48,6.45,3.94,4667
118665,0.31,Premium,F,VS2,62.6,59.0,4.31,4.29,2.69,802
84019,0.3,Very Good,D,VVS2,58.8,63.0,4.3,4.33,2.55,553
49132,1.27,Premium,J,SI1,61.0,58.0,7.02,6.96,4.28,5697
132706,2.0,Ideal,G,SI2,63.0,57.0,7.9,7.94,5.02,17712
33069,0.3,Premium,H,VS2,62.1,58.0,4.29,4.31,2.67,608
169718,0.32,Ideal,H,VS1,61.9,55.0,4.4,4.43,2.73,601
13673,0.8,Ideal,G,SI1,62.7,54.0,5.93,5.96,3.73,3071
26191,0.28,Ideal,F,VS1,62.6,55.0,4.18,4.22,2.64,487
69345,0.7,Very Good,F,VS2,63.1,56.0,5.6,5.69,3.56,2591
155505,0.4,Premium,E,VS1,60.4,59.0,4.82,4.8,2.9,1125
7408,0.73,Ideal,D,SI1,61.8,56.0,5.77,5.8,3.58,3189
101461,0.5,Good,D,SI2,63.9,55.0,5.06,5.1,3.24,1132
92111,0.8,Ideal,G,VS2,60.9,57.0,6.0,6.02,3.66,3074
40011,0.4,Ideal,F,VS2,60.5,56.0,4.79,4.82,2.91,824
125898,0.78,Very Good,F,VS1,62.9,56.0,5.88,5.94,3.72,3333
75149,0.33,Ideal,H,VS1,62.5,56.0,4.43,4.46,2.78,743
54834,1.13,Premium,J,SI1,62.1,58.0,6.65,6.63,4.13,4690
95771,1.01,Ideal,F,SI1,60.5,57.0,6.53,6.49,3.93,6084
